state,county,food2020,HSgrad2020,unemployed2020,housingProblems2020,singleParent2020,female2020,AUDmortality2014,SUDmortality2014,distress2020,poverty2020
Texas,San Augustine County,24,96,6.5,17,38,50.8,2.06,13.24,14.14,19.6
Texas,San Jacinto County,18,91,5,14,28,50.4,1.5,14.45,13.5,16.1
Texas,San Patricio County,12,93,6.3,14,37,49.7,3.38,11.82,12.22,14.8
Texas,San Saba County,15,99,3,14,24,45.4,2.11,6.66,13.2,17.4
Texas,Schleicher County,9,100,2.9,18,10,50.4,1.51,5.02,10.85,13.2
Texas,Scurry County,12,90,3.4,9,27,45.8,1.88,7.6,11.99,13.8
Texas,Shackelford County,16,100,2.3,13,35,51.7,1.48,4.82,12.43,12.5
Texas,Shelby County,21,93,4.3,10,35,50.3,3.32,12.92,13.96,18
Texas,Sherman County,11,96,2.7,6,21,47.9,2.71,7.59,11.48,11.3
Texas,Smith County,18,92,3.6,16,30,51.7,1.48,8.94,12.71,12.7
Texas,Somervell County,17,88,4.2,18,35,50.7,1.71,7.66,12.84,8.3
Texas,Starr County,13,93,10.1,23,42,51.3,0.72,3.03,16.25,25.2
Texas,Stephens County,17,88,3.6,12,37,47.1,1.74,6.94,13.11,15.6
Texas,Sterling County,12,100,3.3,8,65,49,1.71,5.62,12.81,10.2
Texas,Stonewall County,14,100,3.5,11,31,51.2,1.52,4.86,12.3,14.3
Texas,Sutton County,8,96,3.8,13,34,48.9,2.54,6.62,10.61,11.7
Texas,Swisher County,15,92,4.3,14,39,46.7,1.58,5.39,13.82,19.6
Texas,Tarrant County,16,91,3.5,17,33,51.1,1.67,7.84,11.86,10.5
Texas,Taylor County,17,90,3.2,15,35,51.2,2.25,9.93,12.68,12.2
Texas,Terrell County,12,92,3.4,4,34,48.8,1.63,5.45,13.46,14
Texas,Terry County,11,96,4.1,14,34,47.8,1.63,6.87,13.01,18.5
Texas,Throckmorton County,17,96,3.4,10,39,53.3,1.79,7.23,12.58,13.5
Texas,Titus County,15,97,5,16,32,51,1.87,7.26,13.4,14.3
Texas,Tom Green County,13,93,3.2,14,33,50.3,2.63,10.24,11.82,12
Texas,Travis County,15,89,2.8,20,29,49.4,2.78,7.85,11,10.2
Texas,Trinity County,19,94,5.1,13,34,51.8,2.43,15.51,14.27,16.8
Texas,Tyler County,19,96,6.6,13,28,46.1,1.93,12.69,12.17,18.9
Texas,Upshur County,18,95,4.2,14,27,50.6,2.14,10.17,12.26,12.6
Texas,Upton County,12,93,3.4,13,33,48.8,2.35,7.15,12.27,12.1
Texas,Uvalde County,9,89,4.3,15,50,50.8,1.71,5.75,13.29,19
Texas,Val Verde County,9,83,4.3,17,34,48.9,1.29,6.13,13.44,15.6
Texas,Van Zandt County,16,92,3.5,14,26,51.2,1.38,12.53,12.32,12.9
Texas,Victoria County,13,87,3.8,15,34,51,1.94,8.53,12.47,16.5
Texas,Walker County,23,77,4.2,19,28,41.8,1.54,5.55,12.87,18
Texas,Waller County,18,95,4.3,21,27,50.2,2.51,8.97,12.93,12.6
Texas,Ward County,10,95,2.6,9,18,49.7,3.13,10.93,11.96,9.8
Texas,Washington County,17,91,3.7,14,32,50.9,2,6.52,12.24,11.7
Texas,Webb County,9,93,3.8,30,39,50.9,1.04,8.48,15.11,19.9
Texas,Wharton County,15,96,3.7,15,37,50.7,1.7,6.55,13.16,13.8
Texas,Wheeler County,16,95,3.2,13,32,49.7,2.21,8.03,12.89,13.5
Texas,Wichita County,19,97,3.4,16,37,48.3,2.78,16.03,13.37,16
Texas,Wilbarger County,17,85,4.1,13,47,50.5,2.46,11.83,13.28,14.6
Texas,Willacy County,14,88,9.9,17,46,44.7,1.03,3.92,15.44,24.7
Texas,Williamson County,13,95,3.1,12,22,50.8,1.44,5.39,10.75,5.6
Texas,Wilson County,10,94,3.1,12,24,49.9,1.32,6.29,11.38,9.4
Texas,Winkler County,11,99,2.8,12,27,48.7,2.06,16.71,12.52,11.8
Texas,Wise County,15,97,3.4,13,25,50,1.27,10.17,11.95,10
Texas,Wood County,17,95,4.2,15,36,50.4,1.77,11.37,12.15,13.5
Texas,Yoakum County,7,98,2.8,14,9,49,1.42,5.7,11.93,10.8
Texas,Young County,16,97,3.2,10,34,50.5,3.11,20.13,12.96,14.8
Texas,Zapata County,11,90,5.6,23,40,50.1,1.24,8.6,15.04,24.6
Texas,Zavala County,14,92,9.5,23,63,49.4,1.3,8.91,16.85,27.2
Utah,Beaver County,13,85,3.5,11,11,48.9,5.04,11.5,11.93,7.7
Utah,Box Elder County,12,84,3,9,15,49.3,3.01,8.72,11.75,6.8
Utah,Cache County,14,92,2.7,14,14,49.9,2.4,5.99,12.01,9.2
Utah,Carbon County,15,95,4.5,14,27,50.3,6.39,19.61,12.94,12.8
Utah,Daggett County,10,,4.4,9,3,43.3,3.44,7.2,9.73,6.5
Utah,Davis County,11,95,2.9,11,14,49.5,2.12,7.82,10.72,5
Utah,Duchesne County,15,88,4.6,14,18,49.4,7.32,13.85,11.99,10.6
Utah,Emery County,14,94,4.8,9,18,49,6.51,13.72,12.03,9.3
Utah,Garfield County,16,93,7.8,12,23,47.9,5.17,7.27,12.4,9.7
Utah,Grand County,15,83,4.8,14,38,49.5,6.71,8.53,12.22,10.4
Utah,Iron County,17,90,3.6,14,22,50,4.77,9.55,13.55,13.7
Utah,Juab County,13,95,3,13,21,48.7,5.33,11.71,12.2,7.7
Utah,Kane County,13,98,3.2,13,13,49.5,3.85,8.68,11.62,9
Utah,Millard County,12,91,3.3,10,14,48.8,3.4,8.62,11.39,10.7
Utah,Morgan County,10,93,2.8,10,7,48.3,3.53,8.79,10.22,3.7
Utah,Piute County,14,95,5.4,9,6,48.4,5.98,9.77,11.93,15.3
Utah,Rich County,14,95,3.3,12,27,48.5,2.19,5.91,12.17,8.4
Utah,Salt Lake County,12,82,3,15,23,49.8,4.72,12.9,10.95,7
Utah,San Juan County,19,92,6.2,19,36,50,12.98,6.8,15.61,18.6
Utah,Sanpete County,15,82,3.7,13,15,47.4,3.9,10.66,12.27,14.1
Utah,Sevier County,14,83,3.6,12,19,49.2,4.44,10.11,12.08,10
Utah,Summit County,11,94,3,13,19,48.8,2.96,7.08,10.5,4.5
Utah,Tooele County,11,87,3.5,9,19,49.4,6.65,14.66,11.8,5.7
Utah,Uintah County,14,83,4.7,12,19,49.2,10.2,11.96,12.81,10.8
Utah,Utah County,13,91,2.8,15,11,49.4,2.55,9.23,10.55,7.8
Utah,Wasatch County,11,92,3.1,16,9,49.2,3.5,8.57,10.67,4.7
Utah,Washington County,14,89,3.4,17,19,50.5,2.94,10.19,12.24,6.9
Utah,Wayne County,15,95,6,13,12,48.7,5.74,7.82,11.36,11.2
Utah,Weber County,12,84,3.5,12,26,49.7,4.68,13.48,12.39,7.3
Vermont,Addison County,10,94,2.6,15,24,50,2.9,7.43,10.92,8.4
Vermont,Bennington County,12,82,3.1,17,39,51.3,3.73,10.76,12.71,10.4
Vermont,Caledonia County,12,81,3.3,16,28,50,4.34,6.93,12.66,11
Vermont,Chittenden County,12,90,2.1,17,28,51,3.41,7.05,11.36,8.5
Vermont,Essex County,13,,3.6,14,36,49.9,6.59,10.37,13.35,12.7
Vermont,Franklin County,10,92,2.5,15,28,50.2,3.99,7.69,12.6,8.9
Vermont,Grand Isle County,10,,3.2,18,30,49.5,2.47,5.76,11.69,7.4
Vermont,Lamoille County,13,88,3.5,18,32,50,2.84,6.19,12.24,8.1
Vermont,Orange County,11,89,2.7,16,30,49.9,2.85,6.11,12.11,9.6
Vermont,Orleans County,13,89,4.4,20,35,49.8,5.44,9.08,12.69,10.6
Vermont,Rutland County,12,90,3.1,19,28,50.7,3.34,11.21,12.43,12
Vermont,Washington County,11,90,2.6,17,37,50.5,2.94,6.85,12.33,8
Vermont,Windham County,13,85,2.9,20,35,51.1,4.54,12.17,12.64,11.3
Vermont,Windsor County,11,88,2.3,16,31,51.3,3.63,9.02,12.16,8.6
Virginia,Accomack County,14,86,3.8,15,46,51.2,2.56,10.78,13.49,17.6
Virginia,Albemarle County,9,93,2.7,13,25,52.2,2.37,4.08,10.88,6.3
Virginia,Alexandria city,12,94,3.8,12,35,51.1,0.66,6.22,11.38,8
Virginia,Alleghany County,11,90,3.2,12,29,50.7,1.97,3.67,13.01,11.7
Virginia,Amelia County,11,93,3.3,13,31,51.5,3.25,11.53,11.97,9
Virginia,Amherst County,12,94,3.6,12,29,51.4,1.57,5.11,12.32,11.2
Virginia,Appomattox County,7,92,2,16,20,49.9,3.13,6.94,12.6,12.6
Virginia,Arlington County,8,95,2.7,10,22,49.3,2.62,4.6,9.85,6
Virginia,Augusta County,8,94,2.5,12,24,49.7,2.55,2.71,11.76,8.3
Virginia,Bath County,8,92,3.1,10,26,50.7,2.48,8.71,12.91,11.2
Virginia,Bedford County,9,95,3.2,7,18,45.3,2.85,8.33,10.95,6.8
Virginia,Bland County,7,95,2.7,10,20,50.4,2.61,7.36,10.76,12.1
Virginia,Botetourt County,18,89,4.9,15,65,46.5,2.42,18.66,10.81,6.6
Virginia,Bristol city,15,90,5.5,14,43,49.4,3.84,15.77,14.01,17.2
Virginia,Brunswick County,15,95,4.4,14,37,44.9,1.67,6.47,13.32,20.2
Virginia,Buchanan County,11,91,3.3,10,30,51.4,4.02,19.76,14.63,23.7
Virginia,Buckingham County,11,88,3.5,11,39,50.6,1.8,3.4,12.54,16.8
Virginia,Buena Vista city,10,91,3.6,11,34,50.5,1.2,4.55,15.31,14
Virginia,Campbell County,14,90,3.9,12,34,51.8,2.95,31.85,12.27,8.9
Virginia,Caroline County,16,89,3.7,15,50,50.6,2.03,4.78,11.73,9.8
Virginia,Carroll County,9,91,2.9,12,29,51.8,2.15,7.39,12.82,13.2
Virginia,Charles City County,8,99,2.9,17,33,50.2,3.26,6.82,12.51,9.9
Virginia,Charlotte County,9,88,3.5,8,17,50.5,1.94,5.82,13.84,17.2
Virginia,Charlottesville city,8,92,2.8,15,25,50,2.18,5.55,13.12,15.8
Virginia,Chesapeake city,16,94,3.3,19,42,51.7,1.07,4.23,11.48,7.6
Virginia,Chesterfield County,14,91,5.2,15,29,49.3,3.05,13.67,10.71,6.6
Virginia,Clarke County,13,88,3.5,16,32,51.1,2.33,6.2,11.36,6.2
Virginia,Colonial Heights city,14,93,3.9,13,48,53.2,2.49,5.14,12.63,8.7
Virginia,Covington city,5,92,2.4,14,19,50.4,3.66,26.51,13.52,14.8
Virginia,Craig County,6,96,2.6,12,20,50.5,1.79,5.32,11.52,10.4
Virginia,Culpeper County,9,98,2.7,9,16,49.7,2.37,4.08,11.53,8.5
Virginia,Cumberland County,8,96,2.5,14,25,54.3,1.21,6.2,13.39,13.5
Virginia,Danville city,10,90,3.1,12,31,50.8,3.81,10.3,14.08,22.1
Virginia,Dickenson County,6,93,2.6,11,26,50.2,1.31,5.35,15.07,19.3
Virginia,Dinwiddie County,10,93,3.3,8,35,50.7,2.69,8.66,12.29,11.1
Virginia,Emporia city,8,93,2.7,12,25,50.8,2.23,8.03,16.49,19.1
Virginia,Essex County,7,94,3,11,20,51,2.81,9.47,12.53,12.3
Virginia,Fairfax city,12,91,3.1,12,30,48.5,3.79,17.42,9.9,7.2
Virginia,Fairfax County,7,95,2.5,12,20,51.3,4.11,12.2,9.06,5.3
Virginia,Falls Church city,17,89,3.7,15,48,37.3,1.98,6.81,9.71,3.3
Virginia,Fauquier County,16,95,4.1,11,36,52.1,1.83,9.36,10.72,6
Virginia,Floyd County,7,95,2.6,9,19,51.1,1.95,9.83,12.39,10.9
Virginia,Fluvanna County,12,92,3,15,35,52.6,1.41,5.72,11,6.8
Virginia,Franklin city,14,88,3.7,12,36,51.9,4.67,12.48,13.83,18.1
Virginia,Franklin County,8,100,2.7,10,18,50.2,3.65,10.38,12.32,11.5
Virginia,Frederick County,10,96,3,12,29,51,4.99,39.17,10.86,7.4
Virginia,Fredericksburg city,8,92,2.9,13,24,51.7,1.9,8.26,12.33,12.2
Virginia,Galax city,12,87,3,15,42,49.3,2.15,7.39,14.55,18.8
Virginia,Giles County,8,95,2.9,9,22,49.4,1.4,5.19,12.06,10.7
Virginia,Gloucester County,9,92,2.9,13,33,51.1,2.19,4.99,11.23,7.9
Virginia,Goochland County,13,89,4.3,12,41,52.9,2.69,6.35,10.55,5.8
Virginia,Grayson County,14,85,4.1,13,30,48,1.49,3.25,13.44,16.2
Virginia,Greene County,3,96,2.5,11,14,50.5,1.49,3.25,12.32,8.1
Virginia,Greensville County,10,94,2.7,12,27,50.6,5.77,5.65,13.22,21.5
Virginia,Halifax County,15,80,3.2,14,43,47,2.31,9.18,13.42,17.8
Virginia,Hampton city,9,96,2.4,17,24,51.7,2.48,4.85,12.38,13.4
Virginia,Hanover County,9,94,3,10,20,51.9,2.75,10.52,10.33,5
Virginia,Harrisonburg city,15,89,4.1,14,48,51.4,2.2,28.01,14.55,22.2
Virginia,Henrico County,10,94,2.6,14,31,51.3,0.91,3.48,10.84,8.3
Virginia,Henry County,14,95,2.9,19,24,48,2.21,5.32,13.96,12.9
Virginia,Highland County,11,92,3.1,14,41,51.7,1.84,11.74,11.89,12.2
Virginia,Hopewell city,7,94,2.7,13,21,48.9,3.76,14.14,13.68,17.4
Virginia,Isle of Wight County,16,91,5.4,15,51,52.3,2.59,9.83,11.34,7.6
Virginia,James City County,12,95,4.4,15,39,51,1.87,6.82,10.5,6.5
Virginia,King and Queen County,17,91,3.1,17,44,45.9,5.44,15.64,12.95,11.1
Virginia,King George County,9,93,3,13,34,51.2,2.19,18.13,11.08,6
Virginia,King William County,12,100,4.2,13,36,50.6,2.06,7.01,11.13,6.2
Virginia,Lancaster County,12,93,3.9,13,36,50.6,1,6.47,11.94,10.3
Virginia,Lee County,12,91,3.6,12,37,50.7,2.63,9.83,14.33,26
Virginia,Lexington city,6,94,2.7,13,18,48.2,2.85,16.7,13.46,18.5
Virginia,Loudoun County,16,89,3.8,13,34,49.9,1.52,4.91,9.19,3.2
Virginia,Louisa County,12,91,3.6,13,25,45.9,2.19,4.99,12.09,7.9
Virginia,Lunenburg County,6,92,2.7,16,21,50,3.13,7.49,13.6,16.5
Virginia,Lynchburg city,11,95,3.5,9,28,50,2.52,7.57,13.94,15.5
Virginia,Madison County,8,95,2.7,16,37,50.9,2.23,6.57,12.56,9.4
Virginia,Manassas city,13,95,3.1,17,13,43.7,2.96,14.72,11.12,7.9
Virginia,Manassas Park city,8,95,2.7,11,27,51.8,2.21,5.32,11.33,6.7
Virginia,Martinsville city,10,91,3,12,27,50.5,1.87,6.82,13.97,21.3
Virginia,Mathews County,8,94,2.6,12,24,50.8,1.51,6.36,11.33,8.5
Virginia,Mecklenburg County,11,90,4.3,13,26,51.1,2.48,4.85,12.91,15.4
Virginia,Middlesex County,11,95,3.2,11,28,49.7,1.79,7.26,12.19,11.6
Virginia,Montgomery County,8,97,2.8,12,30,51.1,3.63,18.74,12.7,19.3
Virginia,Nelson County,12,95,4,11,34,51,2.29,8.34,12.42,10.7
Virginia,New Kent County,13,87,2.8,12,39,48,3.37,11.59,10.43,4.6
Virginia,Newport News city,8,91,3,13,26,50.9,1.37,4.89,12.57,14.5
Virginia,Norfolk city,6,95,3,11,23,49.6,2.48,8.71,13.18,17.6
Virginia,Northampton County,15,94,3.5,9,35,50.6,1.58,5.06,13.26,16.2
Virginia,Northumberland County,18,89,4.9,13,47,40.7,1.43,5.65,12.14,12.3
Virginia,Norton city,12,89,4.4,10,31,50.5,1.87,6.39,14.14,20.5
Virginia,Nottoway County,8,94,3.1,12,34,50.2,1.75,6.44,13.68,19.2
Virginia,Orange County,10,94,3.4,10,27,50.7,1.6,5.63,11.5,9.4
Virginia,Page County,11,92,3.6,14,29,51.2,2.01,6.59,12.96,11.3
Virginia,Patrick County,14,96,5,13,40,48,2.63,7.2,13.38,14.2
Virginia,Petersburg city,11,94,3.7,12,35,51.2,1.7,6.46,15.12,20.8
Virginia,Pittsylvania County,7,97,2.8,11,24,51,2.07,21.43,12.79,14
Virginia,Poquoson city,10,81,2.2,17,32,51.9,3.12,6.35,10.33,4.7
Virginia,Portsmouth city,15,91,3.7,14,48,52.6,3.98,28.88,12.8,15.3
Virginia,Powhatan County,13,87,3.1,25,33,53.1,4.05,5.24,10.33,5.3
Virginia,Prince Edward County,16,93,2.5,22,35,51.5,1.65,3.4,13.62,23.6
Virginia,Prince George County,11,93,3,16,33,51.2,1.63,5.92,11.24,8.2
Virginia,Prince William County,11,92,3.3,18,45,54.2,2.12,4.26,10.25,4.9
Virginia,Pulaski County,14,81,4.6,14,32,51.7,4.18,7.04,12.37,12.5
Virginia,Radford city,20,81,5.1,17,55,54,2.25,6.61,15.97,24.6
Virginia,Rappahannock County,24,,4.7,25,77,53.7,1.76,6.32,10.85,8.9
Virginia,Richmond city,5,,2.3,14,17,50.3,3.18,11.74,14.02,17.9
Virginia,Richmond County,5,99,2.1,14,19,50.9,2.49,5.14,13.08,16
Virginia,Roanoke city,20,93,4.4,21,56,54.9,2.14,10.91,13.88,15.9
Virginia,Roanoke County,15,83,3.5,20,50,53.8,2.49,5.14,11,6
Virginia,Rockbridge County,12,93,3.5,14,34,53.6,4.03,20.61,12.55,10.5
Virginia,Rockingham County,17,93,4,23,46,51.9,1.48,6.37,11.76,8.3
Virginia,Russell County,15,88,3.5,26,36,51.9,1.82,6.05,13.59,16.2
Virginia,Salem city,19,91,4.8,20,50,53.4,2.48,8.71,11.42,9
Virginia,Scott County,14,,4.7,16,28,43.8,1.32,6.82,13.21,17.6
Virginia,Shenandoah County,17,86,4,18,45,53.1,2.41,8.29,11.81,10.1
Virginia,Smyth County,5,78,2.7,19,24,49.9,2.51,5.05,13.04,15.2
Virginia,Southampton County,5,89,2.7,19,29,48.5,1.74,5.54,12.24,12.5
Virginia,Spotsylvania County,20,87,4.6,15,61,53.7,2.29,7.71,10.96,6.6
Virginia,Stafford County,16,93,3.6,18,45,51.7,3,10.78,9.99,5.4
Virginia,Staunton city,18,82,3.6,23,50,47.9,3.36,7.69,12.58,12.3
Virginia,Suffolk city,17,95,3.9,23,45,53.2,1.43,5.65,11.58,9
Virginia,Surry County,26,83,6.1,25,67,54,3.26,9.58,12.73,11.6
Virginia,Sussex County,6,96,2.7,9,18,50,2.41,5.62,12.59,18.9
Virginia,Tazewell County,19,86,4.1,21,55,52,3.31,18.97,12.8,16.4
Virginia,Virginia Beach city,20,97,3.7,25,27,53,3.84,13.76,10.55,8.1
Virginia,Warren County,20,75,3.5,24,63,52.6,2.56,6.11,11.33,10.1
Virginia,Washington County,16,90,3.2,19,53,52.1,2.76,9.8,12.5,13.2
Virginia,Waynesboro city,10,97,2.9,15,38,52.4,3.37,27.31,13.01,11.3
Virginia,Westmoreland County,12,90,2.9,17,37,54.1,2.7,10.75,11.85,12.9
Virginia,Williamsburg city,13,87,3.2,16,36,51.6,3.19,17.88,12.81,16.8
Virginia,Winchester city,10,93,2.9,16,31,50.9,2.29,7.71,12.2,13.2
Virginia,Wise County,13,83,3.2,15,47,52.3,2.7,12.03,13.66,20.3
Virginia,Wythe County,15,92,4,22,36,54,5.16,11.81,12.64,12
Virginia,York County,11,89,2.9,20,44,51.3,3.65,10.38,10.25,4.7
Washington,Adams County,8,77,5.4,22,38,49.3,1.79,4.89,13.78,12.7
Washington,Asotin County,13,78,4.4,13,37,51.2,3.84,13.38,13.56,14.1
Washington,Benton County,11,77,5.2,15,29,49.9,2.88,9.15,12.55,9.1
Washington,Chelan County,10,81,4.5,16,28,50,3.28,11.77,12.82,8.3
Washington,Clallam County,15,81,6.4,16,38,50.7,3.41,16.42,13.31,13.3
Washington,Clark County,12,84,4.8,16,25,50.6,4.77,9.28,11.86,8.7
Washington,Columbia County,13,83,5.6,14,17,51.2,2.73,7.56,13.86,12.6
Washington,Cowlitz County,14,81,5.9,17,37,50.5,6.66,20.17,13.69,11.9
Washington,Douglas County,9,85,5.3,18,36,49.3,2.09,10.41,12.94,10.5
Washington,Ferry County,18,79,11.7,17,40,48.9,6.66,17.75,14.67,18.4
Washington,Franklin County,7,75,6.1,21,33,48.3,2.34,6.38,12.97,12.4
Washington,Garfield County,13,86,5.8,11,19,51.1,4.09,9.21,13.19,11.4
Washington,Grant County,9,79,6.2,17,26,49.1,3.22,11.44,13.26,13.6
Washington,Grays Harbor County,14,82,6.7,16,36,48.8,5.83,19.94,13.52,15.1
Washington,Island County,12,88,5.2,15,24,50.1,2.69,8.99,11.59,6.5
Washington,Jefferson County,13,80,5.8,16,30,51.1,3.88,12.34,12.4,10.6
Washington,King County,12,84,3.5,18,24,49.8,1.96,10.08,10.68,7.6
Washington,Kitsap County,12,82,4.6,15,28,48.9,3.06,8.19,11.98,8.3
Washington,Kittitas County,15,83,5.3,23,24,49.6,2.56,6.73,12.94,12.9
Washington,Klickitat County,13,85,5.7,16,22,49.5,4.74,7.71,13.79,14
Washington,Lewis County,14,84,6.3,18,32,50,3.05,13.84,13.44,13.3
Washington,Lincoln County,12,95,4.9,12,22,48.9,2.96,10.23,12.54,11.4
Washington,Mason County,13,75,6.3,16,39,48,3.75,15.57,13.26,12.6
Washington,Okanogan County,14,89,6.4,17,43,49.7,8,14.24,14.18,19.8
Washington,Pacific County,14,89,6.9,12,35,50.1,7.57,14.86,14.12,13.6
Washington,Pend Oreille County,14,91,7.2,16,27,49.1,2.6,13.6,13.49,14.7
Washington,Pierce County,13,87,5.2,17,30,50.3,3.13,10.55,12.99,8.7
Washington,San Juan County,11,89,3.9,21,32,51.6,2.86,8.1,12,9.6
Washington,Skagit County,11,75,5.2,20,29,50.4,4.1,12.99,12.33,9.5
Washington,Skamania County,13,82,5.6,18,32,49.2,3.14,9.46,12.92,10.6
Washington,Snohomish County,10,86,3.8,17,25,49.8,2.82,11.38,10.98,7.1
Washington,Spokane County,14,85,5.2,17,30,50.4,2.94,11.43,13.14,13.4
Washington,Stevens County,14,83,7.1,16,27,50.1,2.58,14.59,14.28,15
Washington,Thurston County,12,85,4.8,16,29,51.1,3.25,8.28,11.58,9.7
Washington,Wahkiakum County,13,84,6.5,12,16,49.8,4.55,12.52,13.26,10.7
Washington,Walla Walla County,11,77,4.7,17,30,48.9,3.77,10.24,12.59,12.9
Washington,Whatcom County,13,81,4.7,20,27,50.5,3.77,9.67,12.57,11.7
Washington,Whitman County,18,92,4.3,24,22,49,2.16,4.96,14.17,15.7
Washington,Yakima County,9,79,6.3,21,40,50,3.46,10.11,14.03,14.8
West Virginia,Barbour County,15,91,6,11,34,51.3,2.82,10.33,17.29,20.8
West Virginia,Berkeley County,11,94,4.1,13,35,50.4,3.01,21.63,14.43,10
West Virginia,Boone County,15,88,6.1,14,37,50.2,2.38,51.47,17.87,17.8
West Virginia,Braxton County,15,90,7,10,31,49.4,2.48,15.53,17.06,17.8
West Virginia,Brooke County,12,92,6.1,10,37,50.9,2.57,24.61,15.24,11.9
West Virginia,Cabell County,16,82,4.7,16,39,51.1,4.63,32.9,17.41,19.9
West Virginia,Calhoun County,15,94,10.4,8,26,50.1,2.06,12.58,17.77,20
West Virginia,Clay County,16,89,8.4,11,33,49.5,3.34,18.13,17.35,23.3
West Virginia,Doddridge County,11,96,4,10,19,45,3.19,10.16,14.68,17
West Virginia,Fayette County,15,84,6.4,10,37,49.7,4.3,28.47,17.08,20.8
West Virginia,Gilmer County,17,96,6.3,10,39,40.2,2.51,9.28,16.9,23
West Virginia,Grant County,12,95,5.7,10,29,50.1,1.83,6.9,16.26,13.3
West Virginia,Greenbrier County,13,90,5.1,12,33,51,2.82,18.06,15.91,17.8
West Virginia,Hampshire County,13,84,4.2,11,39,49,3.2,14.47,15.85,13.7
West Virginia,Hancock County,13,90,5.9,12,39,51.3,2.46,25.96,15.92,12
West Virginia,Hardy County,12,93,5.5,8,31,49.7,2.21,7.74,16.13,13.5
West Virginia,Harrison County,12,88,4.5,10,30,50.9,2.88,17.6,15.79,13.6
West Virginia,Jackson County,13,96,4,9,27,50.3,1.98,13.5,15.88,14.2
West Virginia,Jefferson County,9,89,3.3,12,22,50.4,2.44,15.07,14.13,7.8
West Virginia,Kanawha County,14,83,5.2,11,40,51.8,4.14,26.16,16.26,15.7
West Virginia,Lewis County,15,88,5.7,10,33,50.3,2.22,11.1,16.43,13.9
West Virginia,Lincoln County,16,93,6.9,12,23,50.5,1.92,29.7,17.67,20.6
West Virginia,Logan County,16,91,7,11,32,50.6,2.8,41.65,17.46,22.3
West Virginia,Marion County,20,83,9.4,11,38,51.1,1.99,14.11,15.59,13.2
West Virginia,Marshall County,13,93,5.7,10,33,50.6,2.12,24.27,16.22,13.7
West Virginia,Mason County,13,91,5.8,9,27,50.4,3.68,53.98,17.14,17.1
West Virginia,McDowell County,14,91,7,12,29,51.6,2.22,10.07,20.7,31.8
West Virginia,Mercer County,15,89,6.3,12,43,52,3.92,42.63,17.38,15.1
West Virginia,Mineral County,14,97,5.5,9,40,50.2,1.92,8.74,15.57,13.8
West Virginia,Mingo County,18,94,7.6,10,32,50.7,3.56,49.15,18.86,24.9
West Virginia,Monongalia County,15,90,4.1,18,27,48.4,2.29,7.79,14.95,15.2
West Virginia,Monroe County,12,97,4.8,11,29,50,3.98,21.24,16.54,15.3
West Virginia,Morgan County,10,94,4.3,15,15,49.9,2.82,16.98,15.18,11
West Virginia,Nicholas County,14,93,6.4,10,39,50.8,2.46,21.13,16.94,19
West Virginia,Ohio County,13,97,4.6,12,38,51.7,3.11,15.41,15.48,18.1
West Virginia,Pendleton County,12,98,3.8,12,31,49.4,2.17,7.5,16.44,11.5
West Virginia,Pleasants County,13,93,6.4,10,31,45.6,1.55,10.48,15.57,13
West Virginia,Pocahontas County,13,88,6.2,8,28,48.7,2.71,16.18,16.49,18.1
West Virginia,Preston County,12,83,5.2,9,28,48.7,2.87,10.28,15.61,15.7
West Virginia,Putnam County,10,93,4.9,9,23,50.8,2.1,13.55,14.47,9.9
West Virginia,Raleigh County,14,87,5.3,11,35,49.9,4.16,33.91,17.01,21.8
West Virginia,Randolph County,14,90,5.5,12,34,48.2,2.5,11.34,16.27,15.2
West Virginia,Ritchie County,13,85,5.3,6,30,50,2.74,8.79,16.16,16.4
West Virginia,Roane County,15,90,7.9,9,26,50.7,2.09,15.12,16.85,20.7
West Virginia,Summers County,14,86,6.1,13,33,54.9,2.89,27.58,17.75,21.1
West Virginia,Taylor County,12,89,4.8,9,31,49.3,2.65,10.83,15.47,13.7
West Virginia,Tucker County,12,96,5.5,9,24,48.9,1.98,7.09,15.41,13.8
West Virginia,Tyler County,14,92,7.4,10,31,49.7,2.07,11.22,15.55,14.4
West Virginia,Upshur County,15,91,5.7,8,43,50.4,2.55,8.96,16.57,17.1
West Virginia,Wayne County,14,87,6,12,29,51.1,2.54,24.69,17.29,17.1
West Virginia,Webster County,16,95,6.3,13,57,50,3.25,20.56,17.29,23.7
West Virginia,Wetzel County,15,93,7.2,9,46,50.9,2.11,9.82,17.14,15.9
West Virginia,Wirt County,15,88,7,7,23,49.1,2.07,10.29,17.09,18
West Virginia,Wood County,13,90,5.5,11,35,51.4,3.23,13.95,16.21,14.4
West Virginia,Wyoming County,15,89,7.1,10,29,50.6,2.33,54.21,17.57,21.3
Wisconsin,Adams County,10,92,4.7,14,34,46.3,3.88,10.92,11.6,12.3
Wisconsin,Ashland County,12,89,4.3,12,33,49.9,5.33,9.15,12.73,12.5
Wisconsin,Barron County,10,91,3.4,12,32,49.9,2.78,5.66,11.68,10
Wisconsin,Bayfield County,10,94,4.9,13,28,49.1,5.12,6.02,12.2,11
Wisconsin,Brown County,9,90,2.7,14,30,50.4,3.99,6.18,11.01,8.5
Wisconsin,Buffalo County,9,97,3.4,14,23,49.1,1.63,4.61,11.14,8
Wisconsin,Burnett County,11,83,4.6,16,38,48.8,6.21,8.66,11.96,10.7
